mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__max_leaf_nodes,param_model__max_iter,param_model__max_depth,param_model__learning_rate,param_model__l2_regularization,param_model__early_stopping,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
2.3886290192604065,0.5623801937049593,0.05571109056472778,0.008505777447295639,10,31,300,6,0.02,0.1,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 300, 'model__max_depth': 6, 'model__learning_rate': 0.02, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.35558572624047285,0.33467407521995224,0.3107337943545636,0.39114706024836227,0.34803516401583773,0.029519304950703908,16
0.916825532913208,0.16428476198341158,0.04665052890777588,0.003733629317495574,40,15,300,3,0.01,0.1,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 15, 'model__max_iter': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.32946848309297244,0.3338753853903113,0.31763909246931626,0.40991015308214357,0.3477232785086859,0.03639116416918343,18
1.7075660824775696,0.3047789434111186,0.044333040714263916,0.003655984448435647,10,31,200,5,0.01,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 200, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.316617543402597,0.3227420727420727,0.2709221290554547,0.3894793642227206,0.32494027735571124,0.04230057352859897,48
4.090457856655121,1.317911281369755,0.0671844482421875,0.01022335606997277,20,63,300,,0.01,0.0,True,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 63, 'model__max_iter': 300, 'model__max_depth': None, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.3572603825949054,0.2791883459029218,0.3368312221432294,0.3807332971796698,0.3385033119551816,0.0376040570722231,29
1.0195701718330383,0.2760040111719889,0.040080130100250244,0.007025235531225396,40,15,200,6,0.05,1.0,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 15, 'model__max_iter': 200, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.3333768839020555,0.3319104745828883,0.31419772400075757,0.3556579318296951,0.3337857535788491,0.014711958825342236,36
0.9749194383621216,0.42581812045177814,0.023140251636505127,0.005957745326112117,10,31,300,6,0.1,1.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_iter': 300, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.3385998189455539,0.34951286702949674,0.3159886054420651,0.3494308742202974,0.33838304140935327,0.013670089456058321,32
0.8562678694725037,0.35543893564142454,0.020179808139801025,0.004342965615518204,10,63,500,8,0.1,0.1,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 500, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.33211933517377606,0.332074967129895,0.2739842691115852,0.39504036471741294,0.3333047340331673,0.04281682832598199,39
0.801608681678772,0.3450611598925366,0.025170981884002686,0.007135074114337165,10,63,200,5,0.1,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 200, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.3399613819373745,0.36051687743738636,0.33163862061646987,0.3728785721927708,0.3512488630460004,0.01632260125145014,9
0.6891272664070129,0.2501321894897901,0.02622014284133911,0.007152100783665931,10,15,500,5,0.1,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 15, 'model__max_iter': 500, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.3456936508911688,0.3188298395041839,0.3257361300832751,0.387027543654434,0.34432179103326543,0.026556212512890497,25
1.0747148990631104,0.2577912338823999,0.04549592733383179,0.004093799370135587,40,63,200,5,0.02,0.1,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 63, 'model__max_iter': 200, 'model__max_depth': 5, 'model__learning_rate': 0.02, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.36410479920684,0.3081062596913771,0.3011411378640051,0.3574555062656779,0.332701925756975,0.028283874957935457,41
1.0129980444908142,0.34523694931929727,0.04961585998535156,0.006830092375892618,40,63,500,3,0.05,0.1,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 63, 'model__max_iter': 500, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.35827319671583374,0.3365223006028308,0.3311839079393058,0.3615605031651519,0.34688497710578053,0.013219032191137329,21
0.9073952436447144,0.478650315762285,0.021494150161743164,0.007345937257937857,10,63,500,6,0.1,0.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 500, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.3460440935536721,0.36795461664571616,0.3185329017678773,0.3673366965181912,0.3499670771213642,0.020178902573956402,11
0.8751168251037598,0.39454926274763213,0.01951497793197632,0.004136834964834951,10,63,500,6,0.1,1.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 500, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.3385998189455539,0.31748537035712493,0.29893778049583974,0.3564857243861374,0.327877173546164,0.02167315360743147,46
2.441060721874237,0.5552634809207148,0.03175556659698486,0.002270338115304831,10,63,200,8,0.01,1.0,True,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_iter': 200, 'model__max_depth': 8, 'model__learning_rate': 0.01, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.33393417694272487,0.32243953640616024,0.2519389190275266,0.3761196517575076,0.3211080710334798,0.04465682309516853,50
1.1464332938194275,0.3564941510696632,0.0278128981590271,0.0036135775907282326,20,63,200,8,0.05,0.1,True,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 63, 'model__max_iter': 200, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.1, 'model__early_stopping': True}",0.3384508464960365,0.32152565805332867,0.32041118181843126,0.3809454192729454,0.34033327641018546,0.024512782642260773,27
0.6662946939468384,0.20024094822199365,0.03242504596710205,0.0017991235842750902,40,63,300,3,0.1,1.0,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 63, 'model__max_iter': 300, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__l2_regularization': 1.0, 'model__early_stopping': True}",0.35073162704741656,0.3629950833496341,0.31580912386362076,0.3638108923848078,0.3483366816613698,0.019481386740013686,15
1.248920738697052,0.15365225591766257,0.04649972915649414,0.0018031079342741563,40,31,500,3,0.01,0.0,True,"{'model__min_samples_leaf': 40, 'model__max_leaf_nodes': 31, 'model__max_iter': 500, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.3484378885145392,0.3454917778244488,0.31368983096223657,0.382931828894953,0.34763783154904443,0.024512132864317384,19
0.558954119682312,0.03728979927548896,0.027933895587921143,0.004501374082736134,20,31,200,3,0.05,0.0,True,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 31, 'model__max_iter': 200, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__l2_regularization': 0.0, 'model__early_stopping': True}",0.34491817787892914,0.30751264051373445,0.31364809836955043,0.36825495589220947,0.33358346816360585,0.02453413300292264,37
